order_id,customer_id,order_date,channel,category,quantity,unit_price,discount,net_revenue,cost_of_goods,gross_margin,status,margin_pct
O502051,C100580,2024-09-23,mobile_app,electronics,1,395.8,0.0,395.8,318.55,77.25,completed,0.1952
O502051,C100580,2024-09-23,mobile_app,home,3,185.64,0.0,556.92,335.68,221.24,completed,0.3973
O502146,C100614,2024-09-23,web,apparel,2,129.2,0.0,258.4,139.13,119.27,completed,0.4616
O502146,C100614,2024-09-23,web,electronics,1,361.14,36.11,325.03,250.27,74.76,completed,0.23
O502883,C100814,2024-09-23,mobile_app,apparel,3,86.2,51.72,206.88,116.89,89.99,completed,0.435
O502883,C100814,2024-09-23,mobile_app,electronics,2,320.16,64.03,576.29,456.79,119.5,completed,0.2074
O502883,C100814,2024-09-23,mobile_app,apparel,2,123.36,12.34,234.38,128.39,105.99,completed,0.4522
O500673,C100201,2024-09-24,marketplace,beauty,2,41.02,0.0,82.04,41.16,40.88,completed,0.4983
O500706,C100211,2024-09-24,mobile_app,home,3,70.51,21.15,190.38,117.99,72.39,completed,0.3802
O500706,C100211,2024-09-24,mobile_app,home,3,107.3,0.0,321.9,196.34,125.56,completed,0.3901
O500706,C100211,2024-09-24,mobile_app,beauty,2,49.43,19.77,79.09,39.02,40.07,completed,0.5066
O500838,C100248,2024-09-24,mobile_app,apparel,1,88.81,17.76,71.05,38.82,32.23,completed,0.4536
O500838,C100248,2024-09-24,mobile_app,apparel,2,142.71,42.81,242.61,130.14,112.47,completed,0.4636
O501300,C100397,2024-09-24,marketplace,electronics,2,132.41,26.48,238.34,167.77,70.57,completed,0.2961
O501300,C100397,2024-09-24,marketplace,beauty,2,33.99,0.0,67.98,31.25,36.73,completed,0.5403
O501300,C100397,2024-09-24,marketplace,apparel,1,52.06,2.6,49.46,29.87,19.59,completed,0.3961
O501464,C100435,2024-09-24,mobile_app,home,2,87.1,34.84,139.36,87.58,51.78,completed,0.3716
O501751,C100497,2024-09-24,mobile_app,footwear,2,129.9,0.0,259.8,151.39,108.41,completed,0.4173
O502128,C100606,2024-09-24,web,beauty,1,31.52,1.58,29.94,14.43,15.51,completed,0.518
O502627,C100750,2024-09-24,mobile_app,beauty,3,74.47,44.68,178.73,82.75,95.98,completed,0.537
O502627,C100750,2024-09-24,mobile_app,home,3,168.96,0.0,506.88,323.34,183.54,completed,0.3621
O502627,C100750,2024-09-24,mobile_app,electronics,1,415.83,0.0,415.83,322.2,93.63,completed,0.2252
O502669,C100766,2024-09-24,web,electronics,1,161.78,0.0,161.78,131.75,30.03,completed,0.1856
O502669,C100766,2024-09-24,web,electronics,2,212.16,0.0,424.32,361.09,63.23,completed,0.149
O502718,C100777,2024-09-24,web,electronics,1,189.08,0.0,189.08,144.14,44.94,completed,0.2377
O502718,C100777,2024-09-24,web,beauty,2,23.46,7.04,39.88,18.17,21.71,completed,0.5444
O502718,C100777,2024-09-24,web,electronics,3,125.28,75.17,300.67,236.42,64.25,completed,0.2137
O503006,C100845,2024-09-24,mobile_app,beauty,1,29.97,5.99,23.98,10.77,13.21,completed,0.5509
O503185,C100886,2024-09-24,web,home,2,90.96,0.0,181.92,118.54,63.38,completed,0.3484
O503185,C100886,2024-09-24,web,home,3,64.93,0.0,194.79,112.81,81.98,completed,0.4209
O503185,C100886,2024-09-24,web,accessories,1,41.89,0.0,41.89,21.02,20.87,completed,0.4982
O500191,C100064,2024-09-25,web,apparel,2,94.36,0.0,188.72,100.54,88.18,completed,0.4673
O500197,C100065,2024-09-25,mobile_app,electronics,2,197.74,0.0,395.48,317.02,78.46,completed,0.1984
O500243,C100076,2024-09-25,mobile_app,footwear,3,72.33,0.0,216.99,133.87,83.12,completed,0.3831
O500243,C100076,2024-09-25,mobile_app,apparel,3,36.47,21.88,87.53,47.29,40.24,completed,0.4597
O501765,C100504,2024-09-25,retail_partner,accessories,3,37.18,5.58,105.96,55.38,50.58,completed,0.4773
O501765,C100504,2024-09-25,retail_partner,footwear,2,69.7,6.97,132.43,71.79,60.64,completed,0.4579
O501765,C100504,2024-09-25,retail_partner,apparel,1,33.63,3.36,30.27,16.49,13.78,completed,0.4552
O501900,C100537,2024-09-25,web,apparel,2,66.38,19.91,112.85,68.14,44.71,completed,0.3962
O501900,C100537,2024-09-25,web,home,3,62.45,0.0,187.35,114.43,72.92,completed,0.3892
O502317,C100650,2024-09-25,mobile_app,footwear,3,62.93,37.76,151.03,92.05,58.98,completed,0.3905
O502692,C100768,2024-09-25,mobile_app,home,3,151.39,90.83,363.34,221.92,141.42,completed,0.3892
O502692,C100768,2024-09-25,mobile_app,footwear,3,145.86,65.64,371.94,222.36,149.58,completed,0.4022
O502692,C100768,2024-09-25,mobile_app,home,3,112.88,33.86,304.78,192.98,111.8,completed,0.3668
O503064,C100854,2024-09-25,marketplace,home,1,134.06,0.0,134.06,82.56,51.5,completed,0.3842
O500077,C100034,2024-09-26,mobile_app,accessories,3,42.88,25.73,102.91,46.82,56.09,completed,0.545
O500171,C100062,2024-09-26,web,electronics,2,411.8,164.72,658.88,543.03,115.85,completed,0.1758
O500674,C100201,2024-09-26,marketplace,beauty,1,35.92,3.59,32.33,15.6,16.73,completed,0.5175
O500674,C100201,2024-09-26,marketplace,beauty,1,50.1,0.0,50.1,24.35,25.75,completed,0.514
O500867,C100258,2024-09-26,web,home,1,86.81,4.34,82.47,51.35,31.12,completed,0.3773
O500867,C100258,2024-09-26,web,beauty,2,24.57,0.0,49.14,23.8,25.34,completed,0.5157
O500867,C100258,2024-09-26,web,accessories,1,27.96,0.0,27.96,12.95,15.01,completed,0.5368
O501087,C100325,2024-09-26,retail_partner,beauty,3,32.3,19.38,77.52,36.8,40.72,completed,0.5253
O501087,C100325,2024-09-26,retail_partner,beauty,3,33.47,0.0,100.41,46.98,53.43,completed,0.5321
O501087,C100325,2024-09-26,retail_partner,apparel,1,45.43,6.81,38.62,21.86,16.76,completed,0.434
O501621,C100473,2024-09-26,web,beauty,2,55.16,5.52,104.8,52.32,52.48,completed,0.5008
O501621,C100473,2024-09-26,web,accessories,1,81.74,0.0,81.74,40.17,41.57,completed,0.5086
O501621,C100473,2024-09-26,web,electronics,2,397.78,119.33,676.23,546.96,129.27,completed,0.1912
O501755,C100499,2024-09-26,mobile_app,apparel,1,51.32,2.57,48.75,25.28,23.47,completed,0.4814
O501827,C100513,2024-09-26,web,accessories,3,86.58,38.96,220.78,113.85,106.93,completed,0.4843
O500354,C100115,2024-09-27,web,beauty,3,28.39,0.0,85.17,36.55,48.62,completed,0.5709
O500354,C100115,2024-09-27,web,electronics,1,118.69,0.0,118.69,105.19,13.5,completed,0.1137
O500354,C100115,2024-09-27,web,electronics,3,140.95,63.43,359.42,266.88,92.54,completed,0.2575
O500748,C100230,2024-09-27,web,footwear,1,116.69,0.0,116.69,65.51,51.18,completed,0.4386
O500748,C100230,2024-09-27,web,electronics,2,237.62,0.0,475.24,388.08,87.16,completed,0.1834
O500921,C100273,2024-09-27,mobile_app,beauty,2,65.49,19.65,111.33,51.98,59.35,completed,0.5331
O500921,C100273,2024-09-27,mobile_app,home,1,142.06,28.41,113.65,67.59,46.06,completed,0.4053
O500921,C100273,2024-09-27,mobile_app,home,1,71.04,0.0,71.04,44.7,26.34,completed,0.3708
O500943,C100275,2024-09-27,retail_partner,beauty,2,57.81,0.0,115.62,55.94,59.68,completed,0.5162
O500943,C100275,2024-09-27,retail_partner,accessories,3,79.26,0.0,237.78,121.11,116.67,completed,0.4907
O500943,C100275,2024-09-27,retail_partner,beauty,3,64.21,9.63,183.0,89.67,93.33,completed,0.51
O501007,C100290,2024-09-27,marketplace,footwear,2,144.64,43.39,245.89,134.25,111.64,completed,0.454
O501197,C100362,2024-09-27,web,electronics,3,474.41,142.32,1280.91,1011.75,269.16,completed,0.2101
O501197,C100362,2024-09-27,web,footwear,1,178.91,0.0,178.91,113.25,65.66,completed,0.367
O501197,C100362,2024-09-27,web,beauty,2,52.16,10.43,93.89,47.88,46.01,completed,0.49
O501513,C100444,2024-09-27,web,electronics,1,229.27,34.39,194.88,152.36,42.52,completed,0.2182
O501513,C100444,2024-09-27,web,home,1,108.18,10.82,97.36,60.01,37.35,completed,0.3836
O501832,C100514,2024-09-27,retail_partner,accessories,3,54.28,24.43,138.41,66.97,71.44,completed,0.5161
O501832,C100514,2024-09-27,retail_partner,apparel,1,63.33,0.0,63.33,35.58,27.75,completed,0.4382
O501832,C100514,2024-09-27,retail_partner,beauty,3,23.95,0.0,71.85,33.75,38.1,completed,0.5303
O502318,C100650,2024-09-27,marketplace,electronics,1,255.11,51.02,204.09,164.53,39.56,completed,0.1938
O502318,C100650,2024-09-27,marketplace,apparel,3,98.54,29.56,266.06,147.14,118.92,completed,0.447
O502715,C100776,2024-09-27,retail_partner,footwear,2,115.07,34.52,195.62,116.81,78.81,completed,0.4029
O502715,C100776,2024-09-27,retail_partner,apparel,1,72.73,0.0,72.73,39.31,33.42,completed,0.4595
O500384,C100128,2024-09-28,mobile_app,electronics,1,429.93,0.0,429.93,325.97,103.96,completed,0.2418
O500554,C100174,2024-09-28,web,home,3,101.38,45.62,258.52,166.43,92.09,completed,0.3562
O500554,C100174,2024-09-28,web,accessories,3,59.77,0.0,179.31,95.44,83.87,completed,0.4677
O500554,C100174,2024-09-28,web,footwear,2,89.52,0.0,179.04,106.45,72.59,completed,0.4054
O501211,C100365,2024-09-28,mobile_app,electronics,1,154.94,0.0,154.94,119.71,35.23,completed,0.2274
O501211,C100365,2024-09-28,mobile_app,electronics,3,172.54,51.76,465.86,395.21,70.65,completed,0.1517
O502177,C100618,2024-09-28,web,apparel,1,67.54,0.0,67.54,38.99,28.55,completed,0.4227
O502177,C100618,2024-09-28,web,footwear,1,123.38,0.0,123.38,74.64,48.74,completed,0.395
O502177,C100618,2024-09-28,web,accessories,1,79.01,11.85,67.16,30.9,36.26,completed,0.5399
O502319,C100650,2024-09-28,web,electronics,1,351.56,0.0,351.56,307.68,43.88,completed,0.1248
O502319,C100650,2024-09-28,web,footwear,1,150.85,0.0,150.85,90.63,60.22,completed,0.3992
O502784,C100796,2024-09-28,web,accessories,3,50.46,7.57,143.81,73.54,70.27,completed,0.4886
O502784,C100796,2024-09-28,web,apparel,3,46.78,0.0,140.34,77.13,63.21,completed,0.4504
O502784,C100796,2024-09-28,web,footwear,1,67.74,0.0,67.74,37.62,30.12,completed,0.4446
O500099,C100043,2024-09-29,web,home,1,82.41,4.12,78.29,51.16,27.13,completed,0.3465
O501181,C100360,2024-09-29,web,beauty,3,22.43,0.0,67.29,33.94,33.35,completed,0.4956
O501181,C100360,2024-09-29,web,electronics,3,181.2,0.0,543.6,461.65,81.95,completed,0.1508
O501181,C100360,2024-09-29,web,apparel,1,45.92,0.0,45.92,23.58,22.34,completed,0.4865
O501301,C100397,2024-09-29,mobile_app,accessories,2,45.21,0.0,90.42,44.72,45.7,completed,0.5054
O501301,C100397,2024-09-29,mobile_app,home,3,88.31,0.0,264.93,163.12,101.81,completed,0.3843
O501360,C100411,2024-09-29,marketplace,apparel,3,52.51,0.0,157.53,91.69,65.84,completed,0.418
O501360,C100411,2024-09-29,marketplace,home,3,58.49,35.09,140.38,90.69,49.69,completed,0.354
O501833,C100514,2024-09-29,web,electronics,2,146.46,0.0,292.92,241.29,51.63,completed,0.1763
O501833,C100514,2024-09-29,web,apparel,1,66.11,6.61,59.5,32.24,27.26,completed,0.4582
O502476,C100707,2024-09-29,marketplace,electronics,2,224.83,0.0,449.66,365.7,83.96,completed,0.1867
O502476,C100707,2024-09-29,marketplace,footwear,1,74.29,0.0,74.29,43.8,30.49,completed,0.4104
O502476,C100707,2024-09-29,marketplace,accessories,1,29.7,5.94,23.76,11.93,11.83,completed,0.4979
O502841,C100804,2024-09-29,web,beauty,2,44.6,8.92,80.28,38.94,41.34,completed,0.5149
O502841,C100804,2024-09-29,web,beauty,1,38.71,5.81,32.9,14.4,18.5,completed,0.5623
O502841,C100804,2024-09-29,web,accessories,1,50.6,7.59,43.01,23.19,19.82,completed,0.4608
O503046,C100850,2024-09-29,web,footwear,1,47.64,4.76,42.88,26.05,16.83,completed,0.3925
O503046,C100850,2024-09-29,web,footwear,1,84.48,4.22,80.26,48.23,32.03,completed,0.3991
O503178,C100881,2024-09-29,web,beauty,1,38.12,7.62,30.5,15.02,15.48,completed,0.5075
O503178,C100881,2024-09-29,web,footwear,1,116.51,17.48,99.03,59.8,39.23,completed,0.3961
O500260,C100079,2024-09-30,web,apparel,1,33.15,0.0,33.15,17.28,15.87,completed,0.4787
O500260,C100079,2024-09-30,web,electronics,2,184.6,73.84,295.36,241.87,53.49,completed,0.1811
O500260,C100079,2024-09-30,web,accessories,2,39.97,4.0,75.94,40.75,35.19,completed,0.4634
O500468,C100153,2024-09-30,mobile_app,beauty,2,33.02,13.21,52.83,25.28,27.55,completed,0.5215
O500468,C100153,2024-09-30,mobile_app,beauty,3,41.93,25.16,100.63,46.43,54.2,completed,0.5386
O500468,C100153,2024-09-30,mobile_app,electronics,1,189.93,0.0,189.93,154.79,35.14,completed,0.185
O500992,C100287,2024-09-30,web,home,3,70.02,0.0,210.06,135.58,74.48,completed,0.3546
O500992,C100287,2024-09-30,web,beauty,2,26.73,0.0,53.46,25.73,27.73,completed,0.5187
O500992,C100287,2024-09-30,web,footwear,3,124.7,0.0,374.1,220.91,153.19,completed,0.4095
O501638,C100474,2024-09-30,mobile_app,electronics,2,459.86,183.94,735.78,579.27,156.51,completed,0.2127
O501638,C100474,2024-09-30,mobile_app,home,1,107.45,0.0,107.45,65.3,42.15,completed,0.3923
O501638,C100474,2024-09-30,mobile_app,home,2,123.8,49.52,198.08,120.21,77.87,completed,0.3931
O502010,C100571,2024-09-30,marketplace,accessories,3,50.8,22.86,129.54,65.68,63.86,completed,0.493
O502010,C100571,2024-09-30,marketplace,accessories,3,53.04,7.96,151.16,75.05,76.11,completed,0.5035
O502076,C100590,2024-09-30,mobile_app,accessories,3,49.82,29.89,119.57,59.58,59.99,completed,0.5017
O502076,C100590,2024-09-30,mobile_app,beauty,2,19.71,1.97,37.45,19.33,18.12,completed,0.4838
O502076,C100590,2024-09-30,mobile_app,beauty,3,26.62,0.0,79.86,41.38,38.48,completed,0.4818
O502122,C100604,2024-09-30,web,electronics,1,117.43,0.0,117.43,94.76,22.67,completed,0.1931
O502122,C100604,2024-09-30,web,accessories,2,47.29,0.0,94.58,47.95,46.63,completed,0.493
O502122,C100604,2024-09-30,web,footwear,1,119.35,17.9,101.45,62.52,38.93,completed,0.3837
O502477,C100707,2024-09-30,retail_partner,beauty,3,34.89,0.0,104.67,50.45,54.22,completed,0.518
O502477,C100707,2024-09-30,retail_partner,beauty,1,38.58,1.93,36.65,18.05,18.6,completed,0.5075
O502477,C100707,2024-09-30,retail_partner,apparel,2,47.45,0.0,94.9,56.51,38.39,completed,0.4045
O500469,C100153,2024-10-01,web,electronics,3,268.1,120.65,683.65,581.93,101.72,completed,0.1488
O500469,C100153,2024-10-01,web,electronics,2,219.6,0.0,439.2,348.23,90.97,completed,0.2071
O500469,C100153,2024-10-01,web,accessories,2,38.14,0.0,76.28,37.54,38.74,completed,0.5079
O500847,C100250,2024-10-01,mobile_app,beauty,2,34.29,6.86,61.72,27.12,34.6,completed,0.5606
O500847,C100250,2024-10-01,mobile_app,accessories,2,80.88,32.35,129.41,66.65,62.76,completed,0.485
O501550,C100453,2024-10-01,web,home,2,140.96,28.19,253.73,163.58,90.15,completed,0.3553
O501974,C100554,2024-10-01,marketplace,footwear,3,79.35,35.71,202.34,119.76,82.58,completed,0.4081
O501974,C100554,2024-10-01,marketplace,footwear,2,116.03,11.6,220.46,132.22,88.24,completed,0.4003
O501974,C100554,2024-10-01,marketplace,beauty,2,25.49,0.0,50.98,24.23,26.75,completed,0.5247
O502006,C100570,2024-10-01,retail_partner,home,2,109.95,0.0,219.9,151.78,68.12,completed,0.3098
O502006,C100570,2024-10-01,retail_partner,footwear,2,111.84,0.0,223.68,132.04,91.64,completed,0.4097
O502083,C100594,2024-10-01,web,accessories,1,37.76,0.0,37.76,18.13,19.63,completed,0.5199
O502083,C100594,2024-10-01,web,beauty,3,35.54,15.99,90.63,42.0,48.63,completed,0.5366
O502884,C100814,2024-10-01,web,footwear,1,97.22,0.0,97.22,57.88,39.34,completed,0.4046
O502884,C100814,2024-10-01,web,home,2,82.95,33.18,132.72,86.93,45.79,completed,0.345
O500042,C100016,2024-10-02,retail_partner,accessories,2,92.61,0.0,185.22,95.41,89.81,completed,0.4849
O500164,C100061,2024-10-02,web,apparel,1,50.05,5.0,45.05,23.58,21.47,completed,0.4766
O500164,C100061,2024-10-02,web,accessories,1,37.79,7.56,30.23,15.36,14.87,completed,0.4919
O500172,C100062,2024-10-02,web,electronics,2,390.06,39.01,741.11,670.42,70.69,completed,0.0954
O500542,C100170,2024-10-02,mobile_app,beauty,3,32.65,0.0,97.95,44.19,53.76,completed,0.5489
O500885,C100263,2024-10-02,retail_partner,beauty,2,29.92,5.98,53.86,27.19,26.67,completed,0.4952
O500918,C100272,2024-10-02,mobile_app,beauty,3,34.07,0.0,102.21,51.89,50.32,completed,0.4923
O500918,C100272,2024-10-02,mobile_app,beauty,2,28.74,0.0,57.48,27.14,30.34,completed,0.5278
O501692,C100481,2024-10-02,mobile_app,home,1,159.66,7.98,151.68,94.17,57.51,completed,0.3792
O501692,C100481,2024-10-02,mobile_app,accessories,2,80.74,0.0,161.48,77.36,84.12,completed,0.5209
O501708,C100490,2024-10-02,mobile_app,footwear,3,63.25,18.98,170.77,99.71,71.06,completed,0.4161
O501708,C100490,2024-10-02,mobile_app,apparel,1,57.67,0.0,57.67,29.41,28.26,completed,0.49
O501708,C100490,2024-10-02,mobile_app,footwear,3,79.29,0.0,237.87,149.4,88.47,completed,0.3719
O501852,C100521,2024-10-02,marketplace,footwear,3,101.07,0.0,303.21,187.54,115.67,completed,0.3815
O501852,C100521,2024-10-02,marketplace,apparel,1,40.68,8.14,32.54,16.48,16.06,completed,0.4935
O502189,C100620,2024-10-02,web,accessories,1,66.06,0.0,66.06,31.25,34.81,completed,0.5269
O502320,C100650,2024-10-02,mobile_app,accessories,2,81.34,32.54,130.14,61.36,68.78,completed,0.5285
O502320,C100650,2024-10-02,mobile_app,beauty,1,68.15,6.82,61.33,27.83,33.5,completed,0.5462
O502320,C100650,2024-10-02,mobile_app,footwear,2,136.99,0.0,273.98,166.42,107.56,completed,0.3926
O503030,C100848,2024-10-02,retail_partner,accessories,2,45.05,18.02,72.08,36.15,35.93,completed,0.4985
O503030,C100848,2024-10-02,retail_partner,home,2,69.01,13.8,124.22,84.52,39.7,completed,0.3196
O503030,C100848,2024-10-02,retail_partner,electronics,1,202.04,30.31,171.73,145.59,26.14,completed,0.1522
O500743,C100227,2024-10-03,retail_partner,apparel,2,29.22,8.77,49.67,28.09,21.58,completed,0.4345
O500743,C100227,2024-10-03,retail_partner,home,2,66.67,20.0,113.34,73.78,39.56,completed,0.349
O500869,C100260,2024-10-03,marketplace,footwear,3,91.12,54.67,218.69,123.56,95.13,completed,0.435
O500931,C100274,2024-10-03,mobile_app,home,2,120.88,36.26,205.5,116.36,89.14,completed,0.4338
O500931,C100274,2024-10-03,mobile_app,home,2,118.94,0.0,237.88,152.49,85.39,completed,0.359
O500993,C100287,2024-10-03,web,home,1,74.77,0.0,74.77,46.14,28.63,completed,0.3829
O501149,C100354,2024-10-03,web,home,1,73.7,0.0,73.7,45.84,27.86,completed,0.378
O502597,C100743,2024-10-03,web,home,1,61.86,0.0,61.86,41.85,20.01,completed,0.3235
O502597,C100743,2024-10-03,web,accessories,1,45.87,9.17,36.7,19.25,17.45,completed,0.4755
O502597,C100743,2024-10-03,web,beauty,1,11.71,0.59,11.12,5.23,5.89,completed,0.5297
O502797,C100798,2024-10-03,web,home,2,175.13,0.0,350.26,215.84,134.42,completed,0.3838
O502797,C100798,2024-10-03,web,home,1,145.05,21.76,123.29,84.01,39.28,completed,0.3186
O502826,C100801,2024-10-03,web,accessories,3,75.14,11.27,214.15,112.7,101.45,completed,0.4737
O502989,C100838,2024-10-03,marketplace,beauty,2,42.48,12.74,72.22,34.8,37.42,completed,0.5181
O503194,C100890,2024-10-03,marketplace,accessories,3,45.72,0.0,137.16,66.98,70.18,completed,0.5117
O500284,C100090,2024-10-04,mobile_app,accessories,1,55.75,11.15,44.6,23.19,21.41,completed,0.48
O500284,C100090,2024-10-04,mobile_app,electronics,1,297.52,59.5,238.02,202.49,35.53,completed,0.1493
O500429,C100143,2024-10-04,mobile_app,apparel,2,60.84,6.08,115.6,61.65,53.95,completed,0.4667
O500461,C100151,2024-10-04,mobile_app,accessories,2,34.52,0.0,69.04,34.28,34.76,completed,0.5035
O501237,C100378,2024-10-04,mobile_app,accessories,1,38.07,1.9,36.17,17.7,18.47,completed,0.5106
O501514,C100444,2024-10-04,mobile_app,beauty,2,37.75,15.1,60.4,30.05,30.35,completed,0.5025
O502798,C100798,2024-10-04,mobile_app,footwear,3,112.87,0.0,338.61,199.96,138.65,completed,0.4095
O502798,C100798,2024-10-04,mobile_app,electronics,3,384.47,115.34,1038.07,857.25,180.82,completed,0.1742
O502798,C100798,2024-10-04,mobile_app,beauty,1,67.9,0.0,67.9,33.7,34.2,completed,0.5037
O500013,C100003,2024-10-05,mobile_app,accessories,2,50.37,15.11,85.63,45.01,40.62,completed,0.4744
O500013,C100003,2024-10-05,mobile_app,footwear,2,71.24,14.25,128.23,75.91,52.32,completed,0.408
O500412,C100136,2024-10-05,web,home,2,72.46,7.25,137.67,93.09,44.58,completed,0.3238
O500412,C100136,2024-10-05,web,accessories,2,33.87,3.39,64.35,34.49,29.86,completed,0.464
O500412,C100136,2024-10-05,web,footwear,1,112.8,0.0,112.8,66.34,46.46,completed,0.4119
O501176,C100359,2024-10-05,mobile_app,home,3,115.4,34.62,311.58,185.76,125.82,completed,0.4038
O501176,C100359,2024-10-05,mobile_app,footwear,2,125.25,0.0,250.5,142.06,108.44,completed,0.4329
O501176,C100359,2024-10-05,mobile_app,accessories,1,69.17,13.83,55.34,28.63,26.71,completed,0.4827
O501315,C100401,2024-10-05,mobile_app,accessories,3,49.81,7.47,141.96,73.32,68.64,completed,0.4835
O501669,C100479,2024-10-05,marketplace,footwear,1,52.34,7.85,44.49,28.85,15.64,completed,0.3515
O501669,C100479,2024-10-05,marketplace,home,2,73.32,22.0,124.64,76.58,48.06,completed,0.3856
O501669,C100479,2024-10-05,marketplace,footwear,3,79.13,47.48,189.91,116.28,73.63,completed,0.3877
O502321,C100650,2024-10-05,web,apparel,1,117.76,0.0,117.76,66.5,51.26,completed,0.4353
O502510,C100717,2024-10-05,marketplace,beauty,1,41.3,0.0,41.3,19.27,22.03,completed,0.5334
O502574,C100733,2024-10-05,mobile_app,home,3,77.53,0.0,232.59,150.84,81.75,completed,0.3515
O502574,C100733,2024-10-05,mobile_app,electronics,2,198.28,19.83,376.73,317.92,58.81,completed,0.1561
O502574,C100733,2024-10-05,mobile_app,accessories,3,35.77,0.0,107.31,56.32,50.99,completed,0.4752
O502594,C100742,2024-10-05,mobile_app,footwear,2,65.88,0.0,131.76,79.34,52.42,completed,0.3978
